Quận,Phường,Loại hình nhà ở,Giấy tờ pháp lý,Số tầng,Phòng Khách,Car room,Số phòng ngủ,WC,Diện tích, Dài ,    Rộng    ,Giá/m2
6,9,3,1,6,1,0,4,5,30,25.94,2.69,120
3,7,3,1,4,1,1,3,2,50,29.91,3.25,130
12,4,3,4,4,1,0,4,3,37,10,2.88,89.19
8,10,2,1,1,1,0,2,1,40,13,3.71,47.5
6,8,3,1,3,1,0,3,3,35,14.01,3.59,91.43
5,7,3,4,6,1,0,4,6,40,22.02,3.96,240
7,16,3,1,1,1,1,3,1,50,12,47,130
8,4,3,4,3,1,0,4,3,50,29.37,3.83,78
6,21,2,1,6,2,0,6,4,46,19.03,3.55,278.26
9,11,3,1,5,1,0,6,4,43,16.58,3.74,90.7
5,7,2,4,2,1,0,3,2,38,7,4,106.58
6,4,3,1,4,1,0,4,3,11,3.89,3.66,104.55
6,21,3,1,4,1,1,4,4,65,25.41,3.48,76.92
5,2,3,1,5,1,0,3,5,32,12.14,3.77,90.63
3,4,2,4,2,1,1,2,2,210,30,8,314.29
7,5,3,4,2,1,0,2,4,28,7,3.13,89.29
1,13,2,1,3,1,0,5,4,76,15.2,5,72.37
4,12,3,1,3,1,0,3,2,82,16,5,67.07
8,1,3,1,3,1,1,4,2,51,12,3.61,83.33
5,6,3,1,5,2,0,3,5,32,15.34,3.82,125
7,6,3,1,1,1,0,2,1,37,7,3.92,50.27
12,9,3,1,5,1,0,4,4,45,15,3.92,81.11
9,5,4,1,5,2,0,4,3,35,14.13,2.51,102.86
9,6,3,1,4,1,0,6,4,40,32.71,3.38,170
10,15,2,1,3,1,1,4,2,72,38.83,3.13,79.17
3,7,3,1,5,1,0,6,5,65,16,3.95,127.69
7,3,3,1,5,2,0,4,4,25,7,3.2,86
9,1,3,1,1,1,0,1,1,34,10,3.94,55.56
10,13,2,1,5,2,1,4,3,39,9,2.35,126.92
7,3,3,4,5,1,0,4,5,35,9,3.51,57.14
1,7,3,1,6,1,1,9,5,60,17,3.86,136.67
4,7,3,1,5,2,1,5,4,65,14,3.63,112.31
8,6,3,1,3,1,0,3,4,31,11,3.37,50
5,8,3,4,3,1,0,4,2,45,15.65,3.02,188.89
5,4,3,1,5,1,1,3,4,47,5,6,74.47
6,4,3,4,1,1,0,3,1,28,5.09,5.5,96.43
3,7,2,1,3,1,0,4,3,75,13,58,153.33
8,4,3,1,3,1,1,6,4,90,16,5,66.67
10,6,3,1,5,1,0,5,3,44,11,3.84,102.27
5,8,3,1,5,1,0,7,3,37,6,7,100
3,7,3,1,4,1,1,4,2,52,13,3.62,76.92
8,5,3,1,4,1,0,4,3,31,29.76,3.6,83.87
6,14,3,1,4,1,0,3,2,34,18.68,3.03,97.06
5,2,3,1,4,1,0,5,2,33,9,3.23,86.36
8,10,3,4,1,1,0,3,1,30,7,3.57,66.67
4,3,3,4,1,1,0,3,1,52,24.89,3.79,38.46
10,5,3,1,1,1,1,1,1,55,20.71,3.56,60
3,6,2,4,1,1,0,3,1,25,7,3.68,180
4,3,2,4,4,1,0,3,4,18,6,3.98,94.44
9,8,3,1,5,2,0,4,5,35,19.88,2.96,94.29
9,11,3,4,6,1,0,6,5,38,17.14,2.3,96.05
6,5,3,1,4,1,0,3,3,25,13.33,3.72,92
6,9,3,4,2,1,0,3,2,30,13.42,3.38,89.33
12,4,3,1,5,1,0,6,3,35,9,3.3,102.86
6,10,3,1,1,1,0,3,1,27,9,3.77,111.11
7,6,3,1,1,1,0,1,1,35,12.99,3.91,82.86
3,1,3,1,5,1,0,4,3,45,12,2.75,100
7,6,3,1,5,1,0,6,4,45,11,2.74,83.33
1,1,2,1,3,1,0,5,3,80,10,45,162.5
8,1,3,1,5,2,0,2,5,25,9,3.36,58
6,10,3,1,5,2,0,3,3,25,18.37,2.37,120
4,4,3,4,1,1,0,3,1,40,25.91,3.49,130
6,10,3,4,2,1,0,2,4,26,13.75,3.84,92.31
8,11,3,4,1,1,0,3,1,30,17.95,3.69,71.67
6,9,3,1,4,1,0,3,3,28,9.46,3.78,75
9,3,3,4,6,2,0,4,4,40,16.4,3.81,125
12,4,3,1,5,1,0,5,5,37,7.4,3.69,110.81
6,5,3,4,4,1,0,4,4,103,15,7,82.52
6,9,3,4,1,1,0,3,1,36,20.64,2.76,86.11
9,6,3,1,5,2,0,4,5,45,17.3,3.77,88.89
5,4,3,1,5,1,1,6,5,80,16,5,175
7,15,3,1,3,1,0,4,2,32,6,3.51,57.81
8,3,2,1,4,1,1,4,3,130,22,6,121.54
6,10,3,1,6,2,0,4,6,35,25.85,3.69,142.86
8,4,3,1,5,1,0,3,5,27,20.34,3.14,88.89
6,8,3,4,4,1,0,4,3,38,16.81,3.46,92.11
7,19,3,1,4,1,0,3,4,32,17.06,2.64,93.75
1,6,1,4,4,1,1,6,3,108,12,9,248.15
8,9,3,1,4,1,0,4,4,40,10,2.87,65
6,19,3,1,4,1,0,4,4,30,10.06,3.99,89.33
7,6,3,1,4,1,0,3,3,35,13.58,2.51,57.14
5,1,2,4,1,1,1,1,1,60,8.57,7,241.67
7,6,3,1,4,1,0,3,2,35,15.03,3.98,71.43
6,9,3,4,3,1,0,6,3,50,12,3.44,92
12,9,2,4,2,1,1,1,4,37,7,2.45,63.51
4,8,2,4,6,1,0,5,6,50,40.61,3.6,124
7,9,2,1,5,2,0,3,4,60,12,5,213.33
6,8,2,4,6,2,0,5,4,97,19.4,5,103.09
9,7,3,1,3,1,0,4,4,40,8,3.9,137.5
8,3,3,1,2,1,0,1,3,30,10.55,3.43,61.67
4,1,3,4,2,1,0,3,3,32,9,3.55,109.38
5,3,3,4,6,2,0,4,5,37,13.37,3.86,89.19
3,1,3,1,5,1,0,6,4,43,15.33,3.65,100
6,9,3,4,2,1,1,3,3,76,26.26,3.45,78.95
9,3,3,1,5,2,0,5,3,34,13.83,3.8,79.41
8,1,2,1,2,1,0,3,3,32,11.49,3.58,250
6,14,3,1,3,1,0,2,3,23,21.21,3.85,78.26
9,6,3,1,5,1,0,3,4,32,10,3.88,112.5
8,5,2,1,4,1,1,4,4,50,31.32,3.99,93
8,8,2,1,5,1,1,6,4,37,12,3.71,124.05
4,1,2,1,5,1,0,3,5,37,10,3.18,112.16
1,3,3,1,2,1,0,3,2,34,10,3.75,92.65
6,6,3,1,4,1,0,4,3,45,26.57,3.46,155.56
7,2,3,1,2,1,0,3,2,30,5,6,90
6,17,2,1,7,2,0,10,6,39,21.36,3.55,141.03
12,4,3,1,5,1,0,6,5,42,63,66,100
5,8,3,1,4,1,0,4,3,40,6.6,6,103.75
1,9,3,2,1,1,1,2,1,72,65.17,3.61,25
6,6,2,1,4,1,0,3,3,35,8,3.47,182.86
8,2,3,1,4,1,0,4,2,40,33.87,3.13,85
6,5,3,4,2,1,0,3,4,32,8,3.78,96.88
7,18,3,1,2,1,0,3,2,92,18.4,5,67.39
6,6,3,1,5,2,0,4,3,27,7,2.33,102.96
6,3,2,1,6,2,0,6,4,30,5,6,220
1,7,3,1,5,2,0,3,3,36,10,3.81,91.67
5,1,3,1,6,1,0,5,6,28,9.38,3.68,101.79
10,13,4,1,4,1,0,5,4,56,11,5,76.79
6,5,3,1,2,1,0,2,4,18,3.6,3.44,102.78
9,3,3,4,3,1,0,4,4,32,13.16,2.45,100
7,18,3,1,3,1,0,3,3,30,17.07,2.33,73.33
6,4,3,1,4,1,0,3,2,27,7,3.83,100
28,4,3,1,2,1,0,3,2,30,7,2.93,65
12,3,2,1,6,2,1,4,6,60,12,5,291.67
9,10,3,1,1,1,0,3,1,35,11,2.58,100
12,9,3,4,8,1,1,8,8,50,12,3.49,72
7,6,3,1,1,1,0,3,1,28,9,3.93,82.14
9,1,3,1,4,1,0,4,2,41,14.15,3.67,84.15
10,15,2,1,4,1,1,6,4,98,20,5,87.76
11,12,1,1,3,1,1,4,4,173,18,11,69.36
6,4,3,1,4,1,1,4,4,60,30.73,2.5,81.67
6,21,3,4,3,1,0,5,4,42,10,3.31,59.52
4,7,3,4,3,1,0,4,4,95,32.08,3.5,68.42
7,19,3,1,5,2,0,3,4,30,5,2.9,91.67
8,11,3,1,2,1,0,3,3,35,24.32,2.64,65.71
7,8,3,1,1,1,0,3,1,25,11.31,3.74,79.2
1,3,2,1,5,1,1,6,5,60,47.57,3.55,296.67
10,16,3,1,3,1,0,3,3,32,9,3,41.56
5,1,3,1,4,1,0,4,3,31,11.56,3.89,96.77
5,8,2,1,5,1,0,3,3,26,14.26,3.72,109.62
7,2,3,1,1,1,0,3,1,35,25.81,3.36,81.43
6,6,3,1,6,1,0,5,4,49,8,6,93.88
3,7,3,1,4,1,1,5,4,59,33.16,2.68,140.68
8,7,3,1,2,1,0,3,2,35,19.17,3.02,79.71
7,18,3,1,3,1,1,4,2,55,11,5,64.55
2,7,2,1,1,1,1,3,1,55,11,5,454.55
9,5,3,1,5,2,0,10,4,50,10,2.27,86
1,7,3,1,6,2,0,5,5,50,20.2,3.12,96
10,6,4,1,3,1,0,4,2,50,29.51,3.38,120
8,7,3,1,4,1,0,3,2,55,45.1,3.54,45.45
6,6,3,4,6,1,0,4,6,34,8,3.56,70.59
1,1,3,1,4,1,0,3,4,17,16.36,3.49,110.59
5,6,2,4,4,1,0,4,3,86,7.17,12,162.79
9,3,3,1,5,2,0,5,4,40,10,3.59,75
8,6,3,1,5,1,0,4,5,40,31.5,3.76,46.25
12,4,3,1,1,1,0,3,1,39,11,3.74,83.33
6,6,3,1,4,1,0,4,3,54,12,3.72,105.56
19,1,1,1,8,1,1,8,6,350,25,13,37.14
19,3,3,1,2,1,1,2,3,79,8,10,27.85
6,14,3,1,4,1,0,3,3,34,9.4,3.86,94.12
8,2,2,1,5,1,0,4,3,60,12,5,138.33
10,5,2,1,2,1,1,3,2,31,13.07,2.43,82.26
7,17,3,1,5,1,0,4,5,35,10,2.42,127.14
9,5,3,1,5,2,1,10,4,48,12,3.96,89.58
7,2,3,1,1,1,0,3,1,38,9.5,3.24,92.11
1,1,2,1,5,1,0,6,5,40,6.67,6,262.5
8,9,2,4,3,1,1,4,4,60,8.57,7,101.67
7,17,3,1,5,2,0,4,5,36,12,3.57,68.06
9,5,3,1,5,1,1,10,3,46,12.5,3.63,92.39
5,1,3,1,4,1,0,4,2,60,12,2.9,116.67
9,5,3,1,2,1,0,2,4,35,7,3.65,76.86
9,6,3,1,5,1,0,3,5,30,8.98,3.95,111.67
6,6,2,1,6,2,0,8,6,70,20,3.5,250
8,2,2,1,4,1,0,4,3,41,11,3.78,73.17
9,3,3,1,4,1,0,3,4,50,12,2.59,77
7,19,3,1,5,1,1,5,5,60,9.98,3.96,51.67
9,2,3,1,3,1,0,4,2,40,8,3.92,97.5
3,1,3,4,2,1,1,3,3,70,9.5,2.91,52.86
7,6,3,1,1,1,0,3,1,31,6.88,3.84,103.23
10,14,2,1,4,1,0,4,4,45,6.43,7,78.89
1,13,3,1,3,1,1,3,4,58,14,3.63,100
1,3,3,4,3,1,0,4,4,35,12.43,3.92,128.57
12,4,3,1,5,1,0,3,5,30,7.5,3.88,78.33
12,7,3,4,1,1,0,3,1,33,9,3.88,59.09
5,7,3,1,4,1,0,4,2,50,12,3.56,180
6,10,3,4,4,1,0,4,4,43,8,3.31,148.84
7,6,2,4,5,2,1,5,3,42,8.2,6,142.86
28,11,3,1,3,1,0,5,3,40,13.33,3.97,72.5
10,14,3,1,5,2,0,5,3,35,8,3.99,114.29
10,13,2,1,2,1,1,3,2,80,15,5,187.5
28,8,3,4,1,1,0,3,1,31,10,3.86,41.94
1,7,3,1,4,1,0,6,3,45,11,3.73,105.56
12,9,1,1,5,1,2,5,3,190,21,9,142.11
6,10,3,4,6,2,0,4,6,22,9.72,3.76,136.36
6,6,3,1,5,2,0,6,3,45,9,3.59,84.44
7,6,2,1,6,2,1,6,4,58,12,5,141.38
28,8,3,1,3,1,0,3,2,33,11,3.13,43.94
9,6,2,1,5,1,0,4,3,67,13.4,5,186.57
6,10,3,1,5,2,1,5,4,50,37.26,3.82,136
12,4,3,1,4,1,0,5,3,50,12,2.49,71.2
10,13,2,4,6,2,1,4,5,95,18,5,84.21
7,17,3,1,4,1,1,4,3,50,10,2.34,78
6,3,2,1,7,2,1,10,6,40,5.71,7,142.5
6,3,3,1,4,1,1,4,2,54,27.86,2.84,70.37
5,4,3,4,5,1,0,4,3,45,10,3.95,77.78
28,8,3,1,1,1,0,2,1,32,10.67,3.65,24.69
4,1,2,1,5,2,0,7,5,50,10,3.2,90
9,4,1,4,6,2,1,4,5,50,19.42,2.46,144
6,6,3,1,5,1,0,4,5,50,21.94,3.96,176
7,3,3,1,2,1,0,3,2,30,8,3.92,73.33
9,2,2,1,6,1,1,6,5,45,11,3.8,73.33
5,8,3,1,5,2,1,6,3,50,10,3.53,102
10,15,3,1,3,1,0,3,4,60,10,6,58.33
6,15,2,1,4,1,1,4,3,36,19.21,3.62,156.94
6,12,2,1,5,1,1,4,5,45,11,3.91,155.56
6,19,3,4,2,1,0,3,3,51,10,3.77,78.43
8,3,2,4,5,1,1,4,5,60,38.77,2.62,121.67
7,18,3,1,5,1,0,4,3,36,10,36,105.56
7,6,3,1,2,1,0,2,4,35,12,3.18,48.57
9,3,2,1,4,1,0,6,4,40,10,3.46,72.5
5,3,4,1,5,2,0,4,5,39,30,6,135.9
7,3,3,1,3,1,0,2,3,33,8,2.59,66.67
6,13,3,1,4,1,0,3,4,25,9,3.88,78
7,9,2,4,5,2,0,4,4,80,16,5,187.5
12,9,3,1,4,1,0,2,4,32,9,2.57,78.13
1,7,3,1,6,1,0,6,5,85,14.17,6,108.24
1,14,3,1,5,2,0,4,5,69,27.62,3.67,108.7
5,8,2,1,5,1,1,4,3,50,10,3.61,146.69
8,1,3,1,5,2,0,6,4,65,13,5,103.08
9,4,2,1,3,1,1,4,2,70,30.62,3.9,107.14
8,1,3,1,5,1,1,6,3,65,13,5,103.08
10,13,2,4,3,1,1,6,3,42,11,3.1,76.19
9,4,2,1,5,2,1,5,5,60,58.81,3.87,183.33
11,12,3,1,5,1,0,7,4,31,10.33,2.54,100
6,8,3,1,4,1,0,3,4,31,9,3.48,67.74
5,8,2,1,5,2,0,6,5,42,5.25,8,88.1
7,6,3,1,5,1,0,3,3,32,9,3.56,71.88
6,10,2,1,4,1,1,4,2,38,10,3.92,152.63
1,3,2,1,5,2,0,4,4,37,13.41,3.7,237.84
8,1,3,1,5,1,0,3,4,30,6,3.04,83.33
7,6,3,1,5,2,0,6,3,36,25.47,3.64,105.56
9,5,3,4,2,1,0,3,2,40,10,2.49,82.5
9,3,3,1,5,2,0,3,4,26,9,3.11,86.54
9,6,3,1,5,1,0,3,4,20,8,2.43,125
1,1,3,1,2,1,0,2,2,25,4,6,88
3,4,2,4,6,1,0,6,4,80,11,6,156.25
7,6,3,1,2,1,0,4,4,30,29.81,2.29,76.67
6,3,2,1,3,1,0,3,2,35,24.75,3.96,82.86
8,8,3,1,5,2,0,3,3,37,20.3,3.58,82.43
6,15,3,1,4,1,1,4,2,53,13,3.57,107.55
10,15,3,1,3,1,0,3,2,32,10,3.84,89.06
8,14,2,4,1,1,1,3,1,35,9,3.5,85.71
6,15,3,1,5,1,1,3,5,55,11,5,101.82
7,20,3,1,3,1,0,3,3,34,11,3.8,108.82
11,2,3,1,6,1,0,4,4,35,11.67,3.69,40
1,7,3,1,4,1,0,4,3,25,18.17,3.8,108
8,5,3,1,4,1,0,3,4,34,8.55,3.86,80.88
11,1,3,1,5,2,0,4,4,45,10,3.24,88.89
6,3,3,1,2,1,0,3,4,36,6,6,65.28
6,18,3,1,4,1,0,5,4,58,11.6,5,77.59
7,3,3,1,1,1,0,2,1,54,20.78,3.86,46.3
4,6,3,1,1,1,0,3,1,33,9,3.51,80.3
1,3,3,1,5,2,1,4,5,61,20.92,3.38,116.39
7,3,3,1,2,1,0,3,3,30,8,3.16,73.33
8,5,3,1,5,1,0,4,3,40,10,3.11,95
7,18,3,4,4,1,0,5,2,75,58.64,3.82,60.67
10,13,2,1,1,1,0,3,1,65,12,5,59.23
8,8,3,4,6,1,1,4,6,48,17.64,3.96,78.13
7,7,3,4,1,1,1,3,1,64,9.14,7,73.13
1,5,3,1,4,1,0,3,2,30,7,2.88,95
1,7,3,1,3,1,1,3,4,85,17,5,117.65
10,9,3,1,1,1,0,1,1,21,7,2.65,66.67
3,1,2,1,3,1,1,5,3,120,20,6,157.5
1,1,3,1,5,2,0,4,4,45,31.17,3.92,94.44
28,11,3,1,4,1,0,3,2,33,11,3.2,80.3
9,1,3,1,4,1,0,4,2,65,39.41,3.23,68.46
9,3,3,1,4,1,0,4,2,42,27.5,3.03,85.71
9,4,2,1,3,1,1,3,2,54,12,3.42,157.41
11,6,3,4,2,1,0,2,4,32,10,3.69,50
5,1,3,1,4,1,0,4,4,40,10,3.63,75
8,13,3,4,2,1,0,2,4,28,25.83,3.12,48.21
8,8,3,1,5,1,0,3,5,31,17.13,3.61,95.16
2,17,2,1,10,2,1,10,10,85,18,2.69,494.12
11,12,2,1,6,1,0,5,4,108,25.12,2.74,10.65
1,3,3,1,5,2,0,4,4,28,14.13,3.55,125
10,15,3,1,5,2,0,3,5,30,8,3.93,75
9,6,3,1,5,2,0,1,5,48,39.08,3.43,89.58
9,5,3,1,4,1,0,3,2,25,7,3.26,78
11,12,3,1,5,1,0,3,3,36,10,3.64,80.56
1,1,3,1,4,1,0,4,3,33,5.89,5.6,128.79
4,14,2,1,7,2,1,8,7,83,13.83,6,126.51
1,3,3,1,5,2,0,4,4,61,12.2,5,116.39
8,6,3,1,3,1,0,3,2,32,11,3.76,51.56
8,5,3,4,3,1,0,4,3,35,10,3.5,72.86
5,1,3,1,4,1,0,5,4,40,10,2.8,177.5
10,11,2,1,1,1,1,2,1,37,35.62,3.2,39.19
5,3,2,1,6,1,0,4,5,25,6,3.89,236
6,17,3,1,5,2,0,6,5,42,10,3.85,88.1
4,1,3,1,5,2,1,4,3,60,22.91,3.87,88.33
10,2,4,2,6,2,0,8,5,65,10,65,112
4,7,2,3,3,1,1,4,3,39,24,3.43,153.85
5,1,2,1,3,1,1,2,3,60,15,3.98,191.67
9,5,3,4,6,2,1,4,5,48,10,3.71,103.13
7,6,3,1,2,1,0,2,2,19,8.7,3.57,47.37
5,8,2,4,5,2,1,4,4,40,15,3.52,240
3,2,1,1,4,1,2,5,2,150,14,11,134.67
4,7,3,1,4,1,0,4,4,40,7,6,82.5
9,4,2,4,4,1,0,4,4,66,13.2,5,113.64
6,14,3,1,5,2,0,4,5,25,5,3.96,86
7,19,2,1,5,1,1,4,5,45,6.43,7,98.89
4,7,3,4,1,1,0,2,1,40,9,3.08,70
6,2,3,1,5,2,0,3,3,40,10,3.29,90
4,1,2,1,8,2,1,10,6,85,19,3.49,123.53
6,3,3,4,5,2,0,5,5,56,11,5,89.29
9,9,3,1,5,1,0,5,5,37,25.03,3.89,65.68
8,8,2,1,1,1,0,2,1,55,11,5,92.73
6,17,3,1,4,1,0,3,3,25,14.59,3.49,92
9,6,3,1,1,1,0,3,1,43,10,3.41,83.72
4,6,2,4,1,1,1,3,1,30,9,2.38,73.33
9,11,3,1,4,1,1,4,3,50,10,3.16,80
10,15,2,4,6,1,1,4,4,48,12,3.76,129.17
18,12,3,4,1,1,1,3,1,65,13,3.23,30.77
3,1,3,4,4,1,0,4,2,30,7,3.79,88.33
9,9,3,4,8,1,0,8,7,40,12,2.46,92.5
4,12,2,4,1,1,0,3,1,35,10,2.77,55.14
1,3,3,4,6,1,0,4,5,74,11.94,6.2,71.62
4,3,3,1,5,2,0,3,4,45,11.2,3.77,48
17,2,2,1,2,1,0,3,4,72,12,6,23.89
6,3,3,1,3,1,0,3,2,38,10,3.7,68.42
1,1,3,1,5,1,0,5,4,47,28.21,3.14,121.28
4,8,3,1,5,1,0,3,4,35,20.58,3.28,61.71
9,9,3,1,5,1,0,6,5,40,10,3.96,92.5
5,1,4,1,4,1,1,4,4,74,16,2.24,93.24
7,3,3,4,2,1,0,3,4,45,11,3.81,57.78
4,7,3,3,2,1,0,2,4,18,11.78,3.1,94.44
7,3,3,1,4,1,0,4,2,30,10,3.71,73.33
8,11,3,1,2,1,0,2,2,30,17.59,3.97,61.67
7,6,3,1,2,1,0,1,3,23,10,3.43,39.13
10,6,4,1,5,1,1,5,3,50,12,2.79,130
8,4,1,1,6,2,1,10,6,148,18,8,114.86
5,8,3,1,5,1,0,4,4,40,5,8,92.5
3,1,2,1,5,1,1,8,4,75,15,5,172
10,7,4,1,6,1,0,4,4,40,24.49,3.21,162.5
4,1,3,1,5,1,0,3,5,30,8,3.6,108.33
2,3,3,1,5,2,0,3,3,50,33.54,3.88,65
9,9,3,1,5,1,0,10,4,45,10,3.94,100
12,9,3,1,4,1,0,2,3,25,3.88,6.45,112
10,8,2,1,4,1,0,2,4,85,19,3.47,305.88
3,7,3,1,4,1,0,3,4,72,14,5,136.11
11,10,4,1,5,2,1,4,5,56,13,3.36,39.29
5,7,3,1,4,1,0,4,2,40,8,2.25,100
7,7,3,1,4,1,0,4,2,42,10,3.56,188.1
6,6,1,1,4,1,1,5,3,71,10,7,133.8
3,5,3,1,4,1,1,4,2,66,63.28,3.69,103.03
8,2,2,1,1,1,1,3,1,33,7,15,78.79
8,5,3,3,5,1,0,3,3,25,23.02,3.18,64.8
6,19,3,4,3,1,0,4,2,33,8,3.94,57.58
12,4,3,1,5,1,0,4,5,32,8,3.28,98.44
1,5,3,1,5,2,1,4,5,57,11,10,138.6
10,7,2,1,4,1,1,7,2,56,17,5,160.71
6,10,3,4,4,1,0,4,4,41,10,3.43,56.1
9,4,3,1,4,1,1,5,3,50,23.64,3.45,124
9,8,2,1,4,1,0,5,4,57,15,5,192.98
9,6,3,1,5,1,0,6,5,100,18,5,78
5,3,2,1,7,1,1,5,6,45,12,2.53,160
3,1,3,1,6,1,0,3,5,54,16,3.59,143.52
1,7,2,4,3,1,1,4,3,32,8,2.55,89.06
9,7,3,1,4,1,0,3,2,29,18.69,3.92,162.07
10,6,4,1,5,2,0,4,3,50,12.5,3.88,114
12,8,3,1,5,1,0,5,5,38,12.67,3.57,63.16
5,4,3,1,5,2,0,6,3,42,10,3.08,91.67
5,5,2,1,6,1,1,6,5,40,31.33,3.55,215
6,17,3,1,6,2,0,4,4,37,15.32,3.48,95.95
3,1,3,1,5,1,0,3,4,32,16.64,3.6,100
6,8,3,4,3,1,0,4,3,35,8,2.31,67.14
10,8,2,1,4,1,0,3,3,41,9,2.71,195.12
6,15,3,1,4,1,1,4,4,59,47.91,2.42,76.27
9,7,3,1,4,1,0,4,3,42,10,3.23,138.1
1,5,2,4,1,1,1,2,1,70,14,5,150
6,8,3,1,4,1,0,3,4,40,6.67,6,58.75
6,14,3,1,4,1,1,5,4,75,40.09,2.34,88
6,2,2,4,5,2,1,5,5,48,12,3.91,266.67
3,1,3,4,3,1,0,4,3,47,24.93,3.74,138.3
6,15,3,1,4,1,0,4,3,37,16.94,3.71,102.7
5,7,3,1,4,1,0,4,4,37,16.46,3.77,94.59
19,12,3,1,4,1,0,3,2,32,5,6,70.31
8,14,3,1,4,1,0,3,2,20,8.76,3.13,70
6,7,2,1,3,1,0,6,3,52,25,3.51,115.38
5,4,3,1,5,2,1,4,5,51,19.57,2.63,26.47
10,7,1,1,4,1,1,5,2,214,35.67,6,93.46
7,3,2,1,5,1,1,3,5,53,12,3.87,149.06
10,13,2,1,5,2,0,4,5,45,10,3.8,93.33
10,6,4,1,4,1,0,4,2,83,16,5,71.69
8,2,3,4,1,1,0,3,1,33,5,7,78.79
1,13,3,4,6,2,1,4,6,76,11.69,6.5,72.37
10,6,2,4,7,1,1,8,5,50,13,3.8,120
1,11,3,1,4,1,0,3,4,20,6,2.98,99
10,7,2,1,5,1,0,4,4,45,12,3.8,82.22
10,14,4,1,4,1,1,4,4,83,16,5,87.95
19,2,3,3,4,1,0,4,3,42,9,3.9,47.62
5,1,3,1,4,1,0,4,3,36,4,9,90.28
8,1,3,1,6,2,0,5,5,53,24.4,3.72,85.85
17,1,2,4,2,1,1,1,4,470,23.5,20,25
5,7,2,1,4,1,1,6,3,45,10,3.63,322.22
4,2,2,4,4,1,1,5,4,100,20,5,56
9,2,3,1,6,1,0,6,4,46,11,2.86,80.43
28,11,3,1,6,2,1,4,4,53,13,3.84,85.85
5,1,2,4,1,1,1,3,1,40,8,3.54,80
6,10,3,1,5,1,1,3,3,50,6.25,8,80
6,1,3,1,1,1,0,1,1,38,6.33,6,86.84
6,11,3,1,5,1,0,3,5,22,6,3.97,109.09
3,1,3,1,3,1,1,3,4,100,40.29,3.58,65
9,2,2,1,5,2,1,3,4,35,10,3.77,74.29
9,11,3,1,4,1,0,4,3,50,10,3.96,80
5,4,3,1,7,2,1,10,7,66,10,6.6,189.39
7,20,3,1,1,1,1,2,1,51,10.3,3.75,103.92
1,6,3,1,3,1,0,3,4,23,2.9,8.1,130.43
1,5,3,4,3,1,1,5,4,65,13,5,107.69
1,13,3,1,2,1,1,3,3,46,13.1,3.55,100
10,4,3,1,4,1,0,3,4,33,10,33,59.09
8,4,2,4,3,1,1,6,3,65,9,7.6,187.69
7,2,3,1,2,1,0,2,3,25,12.38,3.07,73.2
9,3,2,1,5,1,0,3,3,35,10,3.29,74.29
12,4,2,1,4,1,1,3,2,60,15,2.46,91.67
3,1,3,4,4,1,0,4,2,47,12.4,3.96,74.47
9,11,3,1,6,1,0,4,6,40,10,3.84,92.5
11,1,3,1,5,1,0,5,4,54,12,3.16,67.59
8,2,3,1,1,1,0,3,1,35,5,7,74.29
12,2,1,1,4,1,1,4,2,236,16,15,114.41
2,3,3,1,3,1,0,4,3,32,8,3.75,62.5
9,3,3,1,5,1,0,5,3,34,10,2.54,82.35
5,8,2,1,5,2,0,5,5,40,17.26,3.77,162.5
6,10,2,1,5,1,1,4,5,50,24.75,2.35,152
3,3,2,1,4,1,0,3,3,42,10,3.15,85.71
7,8,3,4,6,2,1,4,5,61,15,3.05,51.64
9,8,3,1,5,1,1,4,4,46,9.6,5.2,81.52
5,8,3,1,4,1,1,4,4,50,13,3.68,97
8,4,2,4,6,2,1,4,5,60,12,5,90
1,14,3,1,5,2,0,6,3,45,15.87,3.82,88.89
4,9,4,1,4,1,0,3,4,30,3,6,73.33
9,5,3,4,1,1,0,3,1,32,8,3.56,51.88
6,7,2,1,5,2,0,4,4,40,10,3.24,175
8,4,3,4,1,1,0,3,1,52,13,2.76,48.08
9,5,3,1,6,1,0,3,6,38,18.02,3.66,130.26
5,7,2,1,7,1,1,6,6,81,11.5,7,333.33
7,3,3,1,3,1,0,2,3,9,4.54,3.96,104.44
7,6,3,1,4,1,0,2,4,40,8,2.87,110.75
10,7,2,1,1,1,1,3,1,50,17.02,3.93,220
10,5,3,1,3,1,0,3,3,32,18.76,3.85,68.13
6,17,3,4,4,1,1,6,4,46,22.88,3.58,95.65
8,2,3,1,5,1,0,4,3,37,16.56,3.34,91.89
6,7,3,4,7,1,1,9,6,106,15.14,7,94.34
5,7,2,1,4,1,0,4,3,65,9,6,74.62
2,3,3,1,2,1,0,2,2,21,5,3.49,75.24
8,2,3,4,1,1,0,2,1,33,5,7,78.79
10,12,3,1,5,1,0,3,4,34,9,3.61,70.59
9,5,3,3,5,2,0,4,3,38,10,2.82,92.11
7,3,2,4,1,1,0,2,1,35,12.11,3.72,54.29
6,13,3,4,1,1,0,1,1,33,13.85,3.34,107.58
8,3,3,1,5,1,0,5,3,45,10,3.81,110.44
8,6,3,1,4,1,1,4,4,60,10.34,5.8,53.33
6,10,3,1,4,1,0,3,2,31,26.36,3.02,93.55
4,6,3,4,4,1,0,4,4,40,10,2.62,66.25
9,3,3,1,4,1,0,4,2,45,11,3.84,84.44
8,3,3,1,5,2,0,3,4,30,13.03,2.2,85
